Year;Age;mx;qx;ax;lx;dx;Lx;Tx;ex
1982;81;0.09630;0.09187;0.50;36943;3394;35246;235806;6.38
1982;82;0.10700;0.10157;0.50;33549;3408;31845;200560;5.98
1982;83;0.12147;0.11452;0.50;30142;3452;28416;168714;5.60
1982;84;0.13211;0.12392;0.50;26690;3308;25036;140299;5.26
1982;85;0.14178;0.13239;0.50;23382;3096;21835;115263;4.93
1982;86;0.15850;0.14686;0.50;20287;2979;18797;93428;4.61
1982;87;0.17889;0.16420;0.50;17307;2842;15886;74631;4.31
1982;88;0.18495;0.16929;0.50;14465;2449;13241;58745;4.06
1982;89;0.20915;0.18935;0.50;12017;2275;10879;45504;3.79
1982;90;0.23390;0.20941;0.50;9741;2040;8721;34625;3.55
1982;91;0.24293;0.21662;0.50;7701;1668;6867;25903;3.36
1982;92;0.26713;0.23566;0.50;6033;1422;5322;19036;3.16
1982;93;0.27755;0.24372;0.50;4611;1124;4049;13714;2.97
1982;94;0.31147;0.26950;0.50;3487;940;3018;9665;2.77
1982;95;0.33569;0.28744;0.50;2548;732;2181;6647;2.61
1982;96;0.36085;0.30570;0.50;1815;555;1538;4466;2.46
1982;97;0.38686;0.32416;0.50;1260;409;1056;2928;2.32
1982;98;0.41360;0.34272;0.50;852;292;706;1872;2.20
1982;99;0.44091;0.36127;0.50;560;202;459;1166;2.08
1982;100;0.46864;0.37968;0.50;358;136;290;707;1.98
1982;101;0.49663;0.39784;0.50;222;88;178;417;1.88
1982;102;0.52470;0.41565;0.50;134;56;106;240;1.79
1982;103;0.55267;0.43301;0.50;78;34;61;134;1.72
1982;104;0.58037;0.44983;0.50;44;20;34;73;1.64
1982;105;0.60761;0.46603;0.50;24;11;19;38;1.58
1982;106;0.63426;0.48154;0.50;13;6;10;20;1.52
1982;107;0.66014;0.49632;0.50;7;3;5;10;1.47
1982;108;0.68515;0.51032;0.50;3;2;3;5;1.43
1982;109;0.70916;0.52353;0.50;2;1;1;2;1.39
1982;110+;0.73208;100.000;1.37;1;1;1;1;1.37
1983;0;0.01907;0.01875;0.11;100000;1875;98334;7265100;72.65
1983;1;0.00176;0.00176;0.50;98125;173;98039;7166766;73.04
1983;2;0.00110;0.00110;0.50;97953;108;97899;7068727;72.16
1983;3;0.00073;0.00073;0.50;97845;72;97809;6970829;71.24
1983;4;0.00062;0.00062;0.50;97773;61;97742;6873020;70.30
1983;5;0.00057;0.00057;0.50;97712;55;97684;6775278;69.34
1983;6;0.00049;0.00049;0.50;97656;48;97632;6677594;68.38
1983;7;0.00050;0.00050;0.50;97608;49;97584;6579961;67.41
1983;8;0.00032;0.00032;0.50;97560;31;97544;6482377;66.45
1983;9;0.00042;0.00042;0.50;97529;41;97508;6384833;65.47
1983;10;0.00039;0.00039;0.50;97488;38;97469;6287324;64.49
1983;11;0.00040;0.00040;0.50;97450;39;97430;6189855;63.52
1983;12;0.00039;0.00039;0.50;97411;38;97392;6092425;62.54
1983;13;0.00049;0.00049;0.50;97373;48;97349;5995034;61.57
1983;14;0.00057;0.00057;0.50;97325;56;97297;5897685;60.60
1983;15;0.00074;0.00074;0.50;97269;72;97233;5800388;59.63
1983;16;0.00092;0.00092;0.50;97197;90;97152;5703155;58.68
1983;17;0.00119;0.00119;0.50;97107;116;97049;5606004;57.73
1983;18;0.00126;0.00125;0.50;96991;122;96930;5508954;56.80
1983;19;0.00132;0.00132;0.50;96870;128;96805;5412024;55.87
1983;20;0.00147;0.00146;0.50;96741;142;96670;5315219;54.94
1983;21;0.00130;0.00130;0.50;96600;126;96537;5218548;54.02
1983;22;0.00139;0.00139;0.50;96474;134;96407;5122012;53.09
1983;23;0.00112;0.00112;0.50;96340;108;96286;5025605;52.17
1983;24;0.00115;0.00115;0.50;96232;110;96177;4929319;51.22
1983;25;0.00140;0.00140;0.50;96122;135;96054;4833142;50.28
1983;26;0.00116;0.00116;0.50;95987;111;95931;4737088;49.35
1983;27;0.00121;0.00121;0.50;95876;116;95818;4641157;48.41
1983;28;0.00126;0.00126;0.50;95760;120;95700;4545339;47.47
1983;29;0.00126;0.00126;0.50;95640;120;95579;4449639;46.53
1983;30;0.00139;0.00139;0.50;95519;132;95453;4354060;45.58
1983;31;0.00131;0.00131;0.50;95387;125;95324;4258607;44.65
1983;32;0.00139;0.00139;0.50;95262;132;95196;4163283;43.70
1983;33;0.00142;0.00142;0.50;95129;135;95062;4068087;42.76
1983;34;0.00161;0.00160;0.50;94994;152;94918;3973025;41.82
1983;35;0.00174;0.00173;0.50;94842;164;94759;3878108;40.89
1983;36;0.00167;0.00167;0.50;94677;158;94598;3783348;39.96
1983;37;0.00196;0.00196;0.50;94519;185;94427;3688750;39.03
1983;38;0.00205;0.00205;0.50;94334;194;94237;3594324;38.10
1983;39;0.00215;0.00215;0.50;94140;202;94039;3500086;37.18
1983;40;0.00240;0.00239;0.50;93938;225;93826;3406047;36.26
1983;41;0.00245;0.00244;0.50;93713;229;93599;3312222;35.34
1983;42;0.00282;0.00282;0.50;93484;264;93352;3218623;34.43
1983;43;0.00290;0.00289;0.50;93221;270;93086;3125271;33.53
1983;44;0.00315;0.00315;0.50;92951;293;92804;3032185;32.62
1983;45;0.00345;0.00344;0.50;92658;319;92499;2939381;31.72
1983;46;0.00379;0.00378;0.50;92339;349;92165;2846882;30.83
1983;47;0.00383;0.00383;0.50;91990;352;91814;2754717;29.95
1983;48;0.00441;0.00440;0.50;91638;403;91437;2662903;29.06
1983;49;0.00505;0.00504;0.50;91235;460;91005;2571466;28.19
1983;50;0.00550;0.00548;0.50;90776;498;90527;2480461;27.33
1983;51;0.00636;0.00634;0.50;90278;572;89992;2389934;26.47
1983;52;0.00613;0.00612;0.50;89706;549;89432;2299942;25.64
1983;53;0.00647;0.00645;0.50;89157;575;88870;2210510;24.79
1983;54;0.00745;0.00742;0.50;88583;657;88254;2121640;23.95
1983;55;0.00771;0.00768;0.50;87925;675;87588;2033386;23.13
1983;56;0.00921;0.00917;0.50;87250;800;86850;1945798;22.30
1983;57;0.00965;0.00960;0.50;86450;830;86035;1858948;21.50
1983;58;0.01019;0.01013;0.50;85620;868;85186;1772913;20.71
1983;59;0.01109;0.01103;0.50;84752;935;84285;1687727;19.91
1983;60;0.01232;0.01224;0.50;83817;1026;83304;1603443;19.13
1983;61;0.01242;0.01235;0.50;82791;1022;82280;1520139;18.36
1983;62;0.01332;0.01323;0.50;81769;1082;81228;1437859;17.58
1983;63;0.01564;0.01552;0.50;80687;1252;80061;1356631;16.81
1983;64;0.01701;0.01687;0.50;79435;1340;78765;1276570;16.07
1983;65;0.01844;0.01827;0.50;78095;1427;77382;1197805;15.34
1983;66;0.02095;0.02073;0.50;76668;1589;75874;1120423;14.61
1983;67;0.02256;0.02231;0.50;75079;1675;74242;1044549;13.91
1983;68;0.02628;0.02594;0.50;73404;1904;72452;970308;13.22
1983;69;0.02769;0.02731;0.50;71500;1953;70524;897855;12.56
1983;70;0.03422;0.03364;0.50;69547;2340;68377;827332;11.90
1983;71;0.03347;0.03292;0.50;67208;2212;66101;758954;11.29
1983;72;0.03783;0.03713;0.50;64995;2413;63789;692853;10.66
1983;73;0.04243;0.04155;0.50;62582;2600;61282;629064;10.05
1983;74;0.05012;0.04889;0.50;59982;2933;58515;567783;9.47
1983;75;0.05551;0.05401;0.50;57049;3081;55508;509267;8.93
1983;76;0.06249;0.06059;0.50;53968;3270;52333;453759;8.41
1983;77;0.06857;0.06630;0.50;50697;3361;49017;401426;7.92
1983;78;0.07574;0.07298;0.50;47336;3454;45609;352409;7.44
1983;79;0.08765;0.08397;0.50;43882;3685;42039;306801;6.99
1983;80;0.08695;0.08333;0.50;40197;3350;38522;264761;6.59
1983;81;0.10089;0.09605;0.50;36847;3539;35078;226239;6.14
1983;82;0.11409;0.10793;0.50;33308;3595;31511;191161;5.74
1983;83;0.12746;0.11982;0.50;29713;3560;27933;159651;5.37
1983;84;0.13788;0.12898;0.50;26153;3373;24466;131717;5.04
1983;85;0.15625;0.14492;0.50;22780;3301;21129;107251;4.71
1983;86;0.16438;0.15190;0.50;19478;2959;17999;86122;4.42
1983;87;0.18195;0.16678;0.50;16520;2755;15142;68123;4.12
1983;88;0.21227;0.19190;0.50;13765;2641;12444;52981;3.85
1983;89;0.22091;0.19894;0.50;11123;2213;10017;40537;3.64
1983;90;0.23539;0.21060;0.50;8910;1877;7972;30521;3.43
1983;91;0.25779;0.22836;0.50;7034;1606;6231;22549;3.21
1983;92;0.28010;0.24569;0.50;5428;1334;4761;16318;3.01
1983;93;0.30557;0.26507;0.50;4094;1085;3551;11557;2.82
1983;94;0.30653;0.26579;0.50;3009;800;2609;8006;2.66
1983;95;0.36225;0.30670;0.50;2209;678;1870;5397;2.44
1983;96;0.38945;0.32597;0.50;1532;499;1282;3526;2.30
1983;97;0.41739;0.34532;0.50;1032;356;854;2244;2.17
1983;98;0.44591;0.36462;0.50;676;246;553;1390;2.06
1983;99;0.47483;0.38373;0.50;429;165;347;838;1.95
1983;100;0.50396;0.40253;0.50;265;107;211;491;1.85
1983;101;0.53312;0.42092;0.50;158;67;125;279;1.77
1983;102;0.56209;0.43878;0.50;92;40;71;155;1.69
1983;103;0.59070;0.45601;0.50;51;23;40;83;1.62
1983;104;0.61874;0.47255;0.50;28;13;21;43;1.55
1983;105;0.64607;0.48832;0.50;15;7;11;22;1.49
1983;106;0.67251;0.50328;0.50;8;4;6;11;1.44
1983;107;0.69794;0.51739;0.50;4;2;3;5;1.40
1983;108;0.72225;0.53063;0.50;2;1;1;2;1.36
1983;109;0.74535;0.54299;0.50;1;0;1;1;1.32
1983;110+;0.76717;100.000;1.30;0;0;1;1;1.30
1984;0;0.01689;0.01664;0.11;100000;1664;98527;7293109;72.93
1984;1;0.00162;0.00161;0.50;98336;159;98257;7194582;73.16
1984;2;0.00109;0.00109;0.50;98177;107;98124;7096325;72.28
1984;3;0.00084;0.00084;0.50;98070;82;98029;6998201;71.36
1984;4;0.00062;0.00062;0.50;97988;61;97958;6900172;70.42
1984;5;0.00055;0.00055;0.50;97927;54;97900;6802214;69.46
1984;6;0.00045;0.00045;0.50;97873;44;97852;6704314;68.50
1984;7;0.00049;0.00049;0.50;97830;48;97806;6606463;67.53
1984;8;0.00044;0.00044;0.50;97782;43;97761;6508657;66.56
1984;9;0.00040;0.00040;0.50;97740;39;97720;6410896;65.59
1984;10;0.00041;0.00041;0.50;97701;40;97681;6313176;64.62
1984;11;0.00038;0.00038;0.50;97661;37;97642;6215495;63.64
1984;12;0.00047;0.00047;0.50;97624;45;97601;6117852;62.67
1984;13;0.00053;0.00053;0.50;97578;52;97553;6020251;61.70
1984;14;0.00046;0.00046;0.50;97527;45;97504;5922699;60.73
1984;15;0.00076;0.00076;0.50;97482;74;97445;5825195;59.76
1984;16;0.00082;0.00082;0.50;97408;80;97368;5727750;58.80
1984;17;0.00099;0.00099;0.50;97328;97;97280;5630382;57.85
1984;18;0.00118;0.00118;0.50;97231;114;97174;5533102;56.91
1984;19;0.00127;0.00127;0.50;97117;123;97056;5435928;55.97
1984;20;0.00129;0.00129;0.50;96994;125;96932;5338872;55.04
1984;21;0.00120;0.00120;0.50;96869;116;96811;5241941;54.11
1984;22;0.00139;0.00139;0.50;96753;135;96686;5145130;53.18
1984;23;0.00117;0.00117;0.50;96619;113;96562;5048444;52.25
1984;24;0.00114;0.00114;0.50;96505;110;96450;4951882;51.31
1984;25;0.00118;0.00118;0.50;96395;114;96338;4855432;50.37
1984;26;0.00115;0.00115;0.50;96281;111;96226;4759094;49.43
1984;27;0.00121;0.00121;0.50;96170;116;96112;4662868;48.49
1984;28;0.00121;0.00121;0.50;96054;116;95996;4566756;47.54
1984;29;0.00131;0.00131;0.50;95938;126;95876;4470760;46.60
1984;30;0.00132;0.00132;0.50;95813;127;95749;4374884;45.66
1984;31;0.00143;0.00143;0.50;95686;137;95618;4279135;44.72
1984;32;0.00149;0.00149;0.50;95549;143;95478;4183517;43.78
1984;33;0.00141;0.00140;0.50;95406;134;95340;4088039;42.85
1984;34;0.00139;0.00139;0.50;95273;133;95206;3992700;41.91
1984;35;0.00172;0.00172;0.50;95140;163;95058;3897493;40.97
1984;36;0.00187;0.00186;0.50;94977;177;94888;3802435;40.04
1984;37;0.00158;0.00158;0.50;94800;150;94725;3707547;39.11
1984;38;0.00186;0.00186;0.50;94650;176;94562;3612822;38.17
1984;39;0.00191;0.00191;0.50;94474;181;94384;3518260;37.24
1984;40;0.00264;0.00264;0.50;94294;249;94169;3423876;36.31
1984;41;0.00280;0.00280;0.50;94045;263;93913;3329707;35.41
1984;42;0.00261;0.00260;0.50;93782;244;93660;3235793;34.50
1984;43;0.00308;0.00308;0.50;93538;288;93394;3142134;33.59
1984;44;0.00299;0.00299;0.50;93250;279;93110;3048740;32.69
1984;45;0.00352;0.00352;0.50;92971;327;92808;2955630;31.79
1984;46;0.00394;0.00393;0.50;92644;364;92462;2862822;30.90
1984;47;0.00373;0.00373;0.50;92279;344;92107;2770360;30.02
1984;48;0.00451;0.00450;0.50;91935;414;91729;2678253;29.13
1984;49;0.00496;0.00495;0.50;91522;453;91295;2586524;28.26
1984;50;0.00563;0.00562;0.50;91068;512;90813;2495229;27.40
1984;51;0.00575;0.00573;0.50;90557;519;90297;2404417;26.55
1984;52;0.00637;0.00635;0.50;90038;572;89752;2314119;25.70
1984;53;0.00664;0.00662;0.50;89466;592;89170;2224367;24.86
1984;54;0.00753;0.00750;0.50;88874;667;88541;2135197;24.02
1984;55;0.00799;0.00796;0.50;88207;702;87856;2046656;23.20
1984;56;0.00856;0.00852;0.50;87505;746;87133;1958799;22.38
1984;57;0.00929;0.00924;0.50;86760;802;86359;1871667;21.57
1984;58;0.01031;0.01025;0.50;85958;881;85517;1785308;20.77
1984;59;0.01116;0.01110;0.50;85076;944;84604;1699791;19.98
1984;60;0.01207;0.01200;0.50;84132;1009;83628;1615186;19.20
1984;61;0.01335;0.01326;0.50;83123;1102;82572;1531559;18.43
1984;62;0.01394;0.01384;0.50;82021;1135;81453;1448987;17.67
1984;63;0.01588;0.01576;0.50;80885;1275;80248;1367534;16.91
1984;64;0.01651;0.01638;0.50;79611;1304;78959;1287286;16.17
1984;65;0.01778;0.01763;0.50;78307;1380;77617;1208327;15.43
1984;66;0.02028;0.02007;0.50;76927;1544;76155;1130710;14.70
1984;67;0.02385;0.02357;0.50;75383;1777;74494;1054555;13.99
1984;68;0.02479;0.02449;0.50;73606;1802;72704;980061;13.32
1984;69;0.02774;0.02736;0.50;71803;1965;70821;907357;12.64
1984;70;0.03085;0.03038;0.50;69839;2122;68778;836536;11.98
1984;71;0.03484;0.03425;0.50;67717;2319;66557;767758;11.34
1984;72;0.03901;0.03826;0.50;65398;2502;64147;701201;10.72
1984;73;0.04176;0.04091;0.50;62895;2573;61609;637054;10.13
1984;74;0.04856;0.04741;0.50;60322;2860;58893;575445;9.54
1984;75;0.05412;0.05269;0.50;57463;3028;55949;516553;8.99
1984;76;0.06219;0.06031;0.50;54435;3283;52794;460604;8.46
1984;77;0.06779;0.06557;0.50;51152;3354;49475;407810;7.97
1984;78;0.07704;0.07418;0.50;47798;3546;46025;358335;7.50
1984;79;0.08336;0.08003;0.50;44252;3541;42482;312310;7.06
1984;80;0.09179;0.08777;0.50;40711;3573;38924;269828;6.63
1984;81;0.10002;0.09526;0.50;37138;3538;35369;230903;6.22
1984;82;0.11088;0.10505;0.50;33600;3530;31835;195534;5.82
1984;83;0.12293;0.11581;0.50;30071;3482;28329;163699;5.44
1984;84;0.13709;0.12829;0.50;26588;3411;24883;135369;5.09
1984;85;0.15408;0.14306;0.50;23177;3316;21519;110487;4.77
1984;86;0.16653;0.15373;0.50;19861;3053;18335;88968;4.48
1984;87;0.18415;0.16862;0.50;16808;2834;15391;70633;4.20
1984;88;0.19611;0.17859;0.50;13974;2496;12726;55242;3.95
1984;89;0.21418;0.19346;0.50;11478;2221;10368;42516;3.70
1984;90;0.23325;0.20888;0.50;9258;1934;8291;32148;3.47
1984;91;0.25375;0.22518;0.50;7324;1649;6499;23857;3.26
1984;92;0.26250;0.23204;0.50;5675;1317;5016;17358;3.06
1984;93;0.29825;0.25954;0.50;4358;1131;3792;12341;2.83
1984;94;0.32759;0.28149;0.50;3227;908;2773;8549;2.65
1984;95;0.35350;0.30040;0.50;2319;696;1970;5776;2.49
1984;96;0.38040;0.31961;0.50;1622;518;1363;3806;2.35
1984;97;0.40816;0.33898;0.50;1104;374;917;2443;2.21
1984;98;0.43663;0.35839;0.50;730;261;599;1527;2.09
1984;99;0.46563;0.37770;0.50;468;177;380;928;1.98
1984;100;0.49496;0.39677;0.50;291;116;233;548;1.88
1984;101;0.52443;0.41549;0.50;176;73;139;315;1.79
1984;102;0.55382;0.43372;0.50;103;45;80;175;1.71
1984;103;0.58292;0.45137;0.50;58;26;45;95;1.63
1984;104;0.61154;0.46834;0.50;32;15;24;50;1.57
1984;105;0.63947;0.48455;0.50;17;8;13;26;1.51
1984;106;0.66655;0.49994;0.50;9;4;7;13;1.45
1984;107;0.69263;0.51447;0.50;4;2;3;6;1.41
1984;108;0.71759;0.52811;0.50;2;1;2;3;1.36
1984;109;0.74131;0.54084;0.50;1;1;1;1;1.33
1984;110+;0.76373;100.000;1.31;0;0;1;1;1.31
1985;0;0.01725;0.01699;0.11;100000;1699;98494;7321326;73.21
1985;1;0.00169;0.00169;0.50;98301;166;98218;7222832;73.48
1985;2;0.00094;0.00094;0.50;98135;92;98089;7124614;72.60
1985;3;0.00070;0.00070;0.50;98042;69;98008;7026525;71.67
1985;4;0.00060;0.00060;0.50;97974;59;97944;6928517;70.72
1985;5;0.00042;0.00042;0.50;97915;41;97894;6830573;69.76
1985;6;0.00049;0.00049;0.50;97874;48;97850;6732679;68.79
1985;7;0.00039;0.00039;0.50;97826;38;97807;6634829;67.82
1985;8;0.00039;0.00039;0.50;97788;38;97769;6537022;66.85
1985;9;0.00036;0.00036;0.50;97750;35;97732;6439254;65.87
1985;10;0.00041;0.00041;0.50;97715;40;97695;6341521;64.90
1985;11;0.00044;0.00044;0.50;97675;43;97653;6243827;63.92
1985;12;0.00037;0.00037;0.50;97632;36;97614;6146173;62.95
1985;13;0.00032;0.00032;0.50;97596;31;97581;6048559;61.98
1985;14;0.00053;0.00053;0.50;97565;51;97540;5950978;60.99
1985;15;0.00064;0.00064;0.50;97514;62;97483;5853439;60.03
1985;16;0.00090;0.00090;0.50;97452;88;97408;5755956;59.06
1985;17;0.00109;0.00109;0.50;97364;106;97311;5658548;58.12
1985;18;0.00093;0.00093;0.50;97258;91;97212;5561238;57.18
1985;19;0.00119;0.00119;0.50;97167;116;97109;5464025;56.23
1985;20;0.00129;0.00129;0.50;97051;125;96988;5366916;55.30
1985;21;0.00117;0.00117;0.50;96926;113;96869;5269928;54.37
1985;22;0.00117;0.00117;0.50;96813;113;96756;5173059;53.43
1985;23;0.00130;0.00130;0.50;96700;126;96637;5076303;52.50
1985;24;0.00105;0.00105;0.50;96574;101;96523;4979666;51.56
1985;25;0.00109;0.00109;0.50;96473;105;96420;4883143;50.62
1985;26;0.00118;0.00118;0.50;96368;114;96311;4786723;49.67
1985;27;0.00116;0.00116;0.50;96254;111;96198;4690412;48.73
1985;28;0.00115;0.00115;0.50;96143;110;96087;4594214;47.79
1985;29;0.00142;0.00142;0.50;96032;137;95964;4498126;46.84
1985;30;0.00110;0.00110;0.50;95896;106;95843;4402162;45.91
1985;31;0.00138;0.00138;0.50;95790;132;95724;4306320;44.96
1985;32;0.00119;0.00119;0.50;95658;113;95601;4210596;44.02
1985;33;0.00139;0.00139;0.50;95544;133;95478;4114995;43.07
1985;34;0.00146;0.00146;0.50;95412;140;95342;4019517;42.13
1985;35;0.00154;0.00154;0.50;95272;146;95199;3924174;41.19
1985;36;0.00168;0.00168;0.50;95126;160;95046;3828975;40.25
1985;37;0.00190;0.00190;0.50;94966;180;94876;3733929;39.32
1985;38;0.00197;0.00197;0.50;94786;186;94693;3639053;38.39
1985;39;0.00190;0.00190;0.50;94600;180;94510;3544361;37.47
1985;40;0.00197;0.00196;0.50;94420;185;94327;3449851;36.54
1985;41;0.00261;0.00261;0.50;94234;246;94111;3355524;35.61
1985;42;0.00281;0.00281;0.50;93988;264;93856;3261412;34.70
1985;43;0.00260;0.00260;0.50;93724;244;93602;3167556;33.80
1985;44;0.00305;0.00305;0.50;93481;285;93338;3073954;32.88
1985;45;0.00332;0.00331;0.50;93196;309;93042;2980615;31.98
1985;46;0.00366;0.00365;0.50;92887;339;92717;2887574;31.09
1985;47;0.00406;0.00405;0.50;92548;375;92360;2794856;30.20
1985;48;0.00465;0.00464;0.50;92173;428;91959;2702496;29.32
1985;49;0.00487;0.00486;0.50;91745;446;91522;2610537;28.45
1985;50;0.00564;0.00562;0.50;91299;513;91042;2519016;27.59
1985;51;0.00548;0.00546;0.50;90785;496;90537;2427974;26.74
1985;52;0.00548;0.00547;0.50;90289;493;90043;2337436;25.89
1985;53;0.00703;0.00700;0.50;89796;629;89481;2247394;25.03
1985;54;0.00748;0.00746;0.50;89167;665;88835;2157912;24.20
1985;55;0.00765;0.00762;0.50;88502;675;88165;2069078;23.38
1985;56;0.00828;0.00825;0.50;87828;725;87465;1980913;22.55
1985;57;0.00864;0.00860;0.50;87103;749;86728;1893447;21.74
1985;58;0.01001;0.00996;0.50;86354;860;85924;1806719;20.92
1985;59;0.01101;0.01095;0.50;85494;936;85025;1720795;20.13
1985;60;0.01162;0.01155;0.50;84557;977;84069;1635770;19.35
1985;61;0.01284;0.01276;0.50;83580;1066;83047;1551702;18.57
1985;62;0.01389;0.01380;0.50;82514;1139;81944;1468655;17.80
1985;63;0.01514;0.01503;0.50;81375;1223;80764;1386710;17.04
1985;64;0.01625;0.01612;0.50;80152;1292;79506;1305946;16.29
1985;65;0.01874;0.01857;0.50;78860;1464;78128;1226440;15.55
1985;66;0.01970;0.01951;0.50;77396;1510;76641;1148312;14.84
1985;67;0.02041;0.02021;0.50;75886;1533;75119;1071671;14.12
1985;68;0.02433;0.02404;0.50;74353;1788;73459;996552;13.40
1985;69;0.02687;0.02652;0.50;72565;1924;71603;923093;12.72
1985;70;0.03198;0.03148;0.50;70641;2224;69529;851490;12.05
1985;71;0.03307;0.03253;0.50;68417;2226;67304;781961;11.43
1985;72;0.03860;0.03787;0.50;66191;2507;64938;714657;10.80
1985;73;0.04214;0.04127;0.50;63685;2628;62370;649719;10.20
1985;74;0.04591;0.04488;0.50;61056;2740;59686;587348;9.62
1985;75;0.05394;0.05252;0.50;58316;3063;56785;527662;9.05
1985;76;0.05986;0.05812;0.50;55253;3211;53648;470878;8.52
1985;77;0.06817;0.06593;0.50;52042;3431;50326;417230;8.02
1985;78;0.07726;0.07438;0.50;48611;3616;46803;366904;7.55
1985;79;0.08464;0.08120;0.50;44995;3654;43168;320101;7.11
1985;80;0.08816;0.08444;0.50;41341;3491;39596;276933;6.70
1985;81;0.09827;0.09367;0.50;37851;3545;36078;237337;6.27
1985;82;0.10509;0.09984;0.50;34305;3425;32593;201259;5.87
1985;83;0.11960;0.11285;0.50;30880;3485;29138;168666;5.46
1985;84;0.13115;0.12308;0.50;27395;3372;25709;139529;5.09
1985;85;0.15276;0.14192;0.50;24023;3409;22319;113819;4.74
1985;86;0.17084;0.15740;0.50;20614;3245;18992;91501;4.44
1985;87;0.17993;0.16508;0.50;17369;2867;15936;72509;4.17
1985;88;0.19452;0.17728;0.50;14502;2571;13217;56574;3.90
1985;89;0.21750;0.19617;0.50;11931;2341;10761;43357;3.63
1985;90;0.24249;0.21627;0.50;9591;2074;8554;32596;3.40
1985;91;0.26040;0.23040;0.50;7516;1732;6651;24043;3.20
1985;92;0.27369;0.24075;0.50;5785;1393;5088;17392;3.01
1985;93;0.29108;0.25410;0.50;4392;1116;3834;12304;2.80
1985;94;0.35036;0.29813;0.50;3276;977;2788;8470;2.59
1985;95;0.35667;0.30269;0.50;2299;696;1951;5682;2.47
1985;96;0.38400;0.32215;0.50;1603;517;1345;3731;2.33
1985;97;0.41213;0.34172;0.50;1087;371;901;2386;2.20
1985;98;0.44090;0.36126;0.50;715;258;586;1485;2.08
1985;99;0.47011;0.38064;0.50;457;174;370;898;1.97
1985;100;0.49958;0.39973;0.50;283;113;226;528;1.87
1985;101;0.52910;0.41841;0.50;170;71;134;302;1.78
1985;102;0.55847;0.43657;0.50;99;43;77;168;1.70
1985;103;0.58749;0.45410;0.50;56;25;43;90;1.62
1985;104;0.61595;0.47092;0.50;30;14;23;47;1.56
1985;105;0.64369;0.48696;0.50;16;8;12;24;1.50
1985;106;0.67053;0.50217;0.50;8;4;6;12;1.45
1985;107;0.69635;0.51651;0.50;4;2;3;6;1.40
1985;108;0.72102;0.52996;0.50;2;1;1;3;1.36
1985;109;0.74445;0.54251;0.50;1;1;1;1;1.33
1985;110+;0.76658;100.000;1.30;0;0;1;1;1.30
1986;0;0.01599;0.01577;0.12;100000;1577;98607;7364066;73.64
1986;1;0.00168;0.00168;0.50;98423;165;98340;7265459;73.82
1986;2;0.00096;0.00096;0.50;98257;94;98210;7167119;72.94
1986;3;0.00067;0.00067;0.50;98163;66;98130;7068908;72.01
1986;4;0.00060;0.00060;0.50;98097;59;98068;6970778;71.06
1986;5;0.00053;0.00053;0.50;98038;52;98012;6872710;70.10
1986;6;0.00049;0.00049;0.50;97986;48;97962;6774698;69.14
1986;7;0.00048;0.00048;0.50;97938;47;97915;6676736;68.17
1986;8;0.00035;0.00035;0.50;97891;34;97874;6578821;67.21
1986;9;0.00038;0.00038;0.50;97857;37;97839;6480947;66.23
1986;10;0.00030;0.00030;0.50;97820;30;97805;6383108;65.25
1986;11;0.00030;0.00030;0.50;97791;30;97776;6285303;64.27
